holder_id	full_name	role_title	tier	jurisdiction	holder_fec_id	verdict	holder_rows	shared_rows	stale_rows	stale_usd	stale_share	live_rows_newer_than_contamination	owner_name	owner_fec_id	owner_role
f29bbd4e-944f-4840-adbd-16a4706a3c02	Shontel M. Brown	Representative	elected	OH	H2OH11169	ACT	43960	43001	42957	48050874.00	0.9990	57	Sherrod Brown	S6OH00163	Candidate for Senator
b1db79b2-cf97-4cb1-8ecd-4d45df50d8a2	Raja Krishnamoorthi	Representative	elected	IL	H6IL08147	REFUSE-weak-overlap	8724	4233	3823	8584895.00	0.9031	4899	S Krishnamoorthi	S6IL00482	Candidate for Senator
a7913d40-d429-46f1-a50b-468ac89e2cd8	Anthony Vargas	Candidate for Representative	candidate	NE	H2NE02132	REFUSE-low-share	3633	3631	3332	4705020.00	0.9177	77	Juan Vargas	H2CA50026	Representative
63d9274b-6edc-4967-b0b2-f957a544e5b1	Kevin Mullin	Representative	elected	CA	H2CA14162	REFUSE-weak-overlap	2620	1307	1041	3397287.00	0.7965	11	Markwayne Mullin	S2OK00186	Candidate for Senator
1f984c1a-01ea-41be-bbe2-e49ccb6d0554	Andy Barr	Representative	elected	KY	H0KY06104	REFUSE-weak-overlap	5318	1713	1685	3321330.00	0.9837	2636	Garland Barr	S6KY00286	Candidate for Senator
24c6d9fc-c5f2-4dcb-8fff-9cd0b1612d10	Cory Mills	Representative	elected	FL	H2FL07156	ACT	3254	2248	2248	3229014.00	1.0000	353	Janet Mills	S6ME00407	Candidate for Senator
0b87ad8d-9d9c-4a0c-897a-22e5324d003d	Eugene Simon Vindman	Representative	elected	VA	H4VA07234	REFUSE-weak-overlap	10700	3083	2757	2557756.00	0.8943	7956	Alexander Vindman	S6FL00855	Candidate for Senator
4e0835b8-b841-40ee-8b4e-3bfaeab27afe	Randy Fine	Representative	elected	FL	H6FL06258	ACT	3055	1888	1850	2415308.00	0.9799	306	Laura Fine	H6IL09194	Candidate for Representative
4ff7bf63-97d7-4ea6-978a-dee5ab277420	Sam Graves	Representative	elected	MO	H0MO06073	REFUSE-weak-overlap	2215	610	402	2348321.00	0.6590	57	Garret Graves	H4LA06153	Candidate for Representative
66fb4e28-9a73-47f0-b5b5-58f747ab246e	Jason Smith	Representative	elected	MO	H4MO08162	REFUSE-weak-overlap	3663	1025	338	1931225.00	0.3298	74	Adrian Smith	H6NE03115	Representative
054f428d-aea9-4482-bd21-15fa878d1c83	Clay Higgins	Representative	elected	LA	H6LA03148	ACT	904	476	453	1639210.00	0.9517	56	Brian Higgins	H4NY27076	Candidate for Representative
efd0cd51-0f21-4f54-a702-2aaf762a0368	Gary C. Peters	Senator	elected	MI	H8MI09068	REFUSE-weak-overlap	2237	390	390	1622170.00	1.0000	4	Scott H. Peters	H2CA52089	Representative
13d2bf6d-6a78-4835-b246-fbeed4a329de	David P. Joyce	Representative	elected	OH	H2OH14064	REFUSE-weak-overlap	1930	408	302	1522265.00	0.7402	103	John Joyce	H8PA13125	Representative
ee27066e-5f25-4abd-85c1-2a98de6e5bf6	Mike Collins	Representative	elected	GA		REFUSE-weak-overlap	1534	754	742	1458169.00	0.9841	0	Michael Collins	S6GA00390	Candidate for Senator
ef1811ae-882c-428e-b904-9ca6f2a48681	Jim Banks	Senator	elected	IN	S4IN00196	REFUSE-weak-overlap	3049	411	408	1436800.00	0.9927	2613	James Banks	H6IN03229	Candidate for Senator
77e50adb-f015-422f-88db-b96e052b22c3	S Krishnamoorthi	Candidate for Senator	candidate	IL	S6IL00482	REFUSE-low-share	4543	4233	410	1422486.00	0.0969	2	Raja Krishnamoorthi	H6IL08147	Representative
6a8536b9-811f-4ad2-b7bb-601ade45764f	Robin L. Kelly	Representative	elected	IL	H2IL02172	REFUSE-weak-overlap	2277	358	328	1394419.00	0.9162	3	Mike Kelly	H0PA03271	Representative
cdc8ae79-9603-49ee-8fc7-4a16a46df2e5	Gary Peters	Candidate for Senator	candidate	MI	S4MI00355	REFUSE-weak-overlap	2222	387	296	1374720.00	0.7649	4	Scott H. Peters	H2CA52089	Representative
5201c5c4-7b93-4042-a74f-d494a20e74de	Aaron Bean	Representative	elected	FL	H2FL04211	REFUSE-weak-overlap	2271	791	774	1286227.00	0.9785	788	Melissa Bean	H6IL08329	Candidate for Representative
5f1e037c-1d69-4617-b5b7-1448869d3482	Dusty Johnson	Representative	elected	SD	H8SD01055	REFUSE-weak-overlap	2767	346	346	1278000.00	1.0000	4	Mike Johnson	H6LA04138	Representative
ee01e913-2a9c-439d-8757-669964f0849e	Sanford D. Bishop	Representative	elected	GA	H2GA02031	REFUSE-weak-overlap	2339	511	479	1260538.00	0.9374	107	James Bishop	H0NC09187	Candidate for Representative
52bce3fa-b134-4e85-abb5-299318fb9d48	Jack Reed	Senator	elected	RI	S6RI00163	REFUSE-weak-overlap	2323	464	345	1216475.00	0.7435	1975	Thomas Reed	H0NY29054	Candidate for Representative
8a916c94-dfa8-4971-90f8-2d005e0b7b56	Barry Moore	Representative	elected	AL	H8AL02171	REFUSE-weak-overlap	1098	387	368	1182368.00	0.9509	730	Felix Moore	S6AL00476	Candidate for Senator
3e452271-e4d4-4bfe-a7a6-062fab2f5bea	Jeanne Shaheen	Senator	elected	NH	S0NH00219	REFUSE-weak-overlap	2003	749	733	1126738.00	0.9786	549	Stefany Shaheen	H6NH01321	Candidate for Representative
e31db7c1-bd24-4b75-84a0-5a3a27c096c9	John W. Rose	Representative	elected	TN	H8TN06094	REFUSE-weak-overlap	1194	292	284	1095822.00	0.9726	186	Max Rose	H8NY11113	Candidate for Representative
348f51ce-7dfc-4d87-8c5b-0966ee16637e	Warren Davidson	Representative	elected	OH	H6OH08315	ACT	1900	1067	1067	1089717.00	1.0000	620	Beth Davidson	H6NY17163	Candidate for Representative
06f1abdb-249b-480e-bd3b-addbbc17c8d0	Juan Vargas	Representative	elected	CA	H2CA50026	REFUSE-low-share	4393	3631	296	1062566.00	0.0815	37	Anthony Vargas	H2NE02132	Candidate for Representative
77f2b4c7-d1d0-4f44-bef9-2b5158385d5e	Harold Rogers	Representative	elected	KY	H0KY05015	REFUSE-weak-overlap	1144	240	240	1036050.00	1.0000	0	Mike D. Rogers	H2AL03032	Representative
1fce3e17-64a3-4be0-a692-bfa6063bba8b	Ted Budd	Senator	elected	NC	S2NC00505	REFUSE-weak-overlap	1523	265	254	978692.00	0.9585	340	Theodore Budd	H6NC13129	Candidate for Senator
1b0abf70-b56f-48f0-8d02-fc67c736071c	Adrian Smith	Representative	elected	NE	H6NE03115	REFUSE-low-share	1858	1025	236	891751.00	0.2302	62	Jason Smith	H4MO08162	Representative
857e54c2-a43c-498f-8128-34ca6adbb14f	Susheela Jayapal	Candidate for Representative	candidate	OR	H4OR03150	REFUSE-dormant	836	836	815	790759.00	0.9749	24	Pramila Jayapal	H6WA07458	Representative
5e72c9ea-44f4-4e2c-b5e9-1570750f7cc2	Carol D. Miller	Representative	elected	WV	H8WV03097	REFUSE-weak-overlap	1751	238	216	758323.00	0.9076	73	Max L. Miller	H2OH16051	Representative
4ae687b8-dd8a-480e-b6c4-45df9beac5d4	Blake D. Moore	Representative	elected	UT	H0UT01205	REFUSE-weak-overlap	1936	264	164	739250.00	0.6212	42	Gwen Moore	H4WI04183	Representative
a8beedce-d116-42e2-8416-140485446c89	Jeff Hurd	Representative	elected	CO	H4CO03357	REFUSE-weak-overlap	3126	694	694	714666.00	1.0000	2091	William Hurd	P40014011	Candidate for President
74349a45-3cad-4f5a-9638-fb850bbec59d	Michael R. Turner	Representative	elected	OH	H2OH03067	REFUSE-weak-overlap	1385	365	365	711565.00	1.0000	558	Sylvester Turner	H4TX18237	Candidate for Representative
f4953d9b-71b1-42aa-aec0-2675e7cd2178	Christopher H. Smith	Representative	elected	NJ	H8NJ04014	REFUSE-weak-overlap	1106	139	139	703418.00	1.0000	3	Adam Smith	H6WA09025	Representative
c598ba36-ab42-462b-80c4-9b6d6fcad056	Bennie G. Thompson	Representative	elected	MS	H4MS02068	REFUSE-weak-overlap	1357	355	135	700500.00	0.3803	26	Mike Thompson	H8CA01109	Representative
f6fabb68-9331-468e-8ea2-f427f8cceaf8	David Scott	Representative	former	GA	H2GA13012	REFUSE-weak-overlap	1063	317	127	690824.00	0.4006	20	Tim Scott	S4SC00240	Senator
bea15555-6429-488a-a39f-2b5b4d4d53b9	Henry C. "Hank" Johnson	Representative	elected	GA	H6GA04129	REFUSE-weak-overlap	752	166	166	645750.00	1.0000	1	Mike Johnson	H6LA04138	Representative
33603f98-c597-4c3c-8419-90a5a5361252	Norma J. Torres	Representative	elected	CA	H4CA35031	REFUSE-weak-overlap	818	157	128	633550.00	0.8153	23	Ritchie Torres	H0NY15160	Representative
255713e8-fc47-4250-9652-ea88d96c75eb	Earl Carter	Candidate for Representative	candidate	GA	H4GA01039	REFUSE-weak-overlap	584	163	146	620483.00	0.8957	1	Troy Carter	H2LA02149	Candidate for Representative
48d00a31-e153-4503-9e8a-5519739fb8e5	Mike Thompson	Representative	elected	CA	H8CA01109	REFUSE-weak-overlap	3459	294	114	618145.00	0.3878	72	Glenn Thompson	H8PA05071	Representative
132df8d3-43a4-4069-8744-75a1e25fb998	Bill Johnson	Candidate for Representative	candidate	OH	H0OH06189	REFUSE-weak-overlap	515	123	123	611900.00	1.0000	0	Mike Johnson	H6LA04138	Representative
85f0a388-7de4-4346-b054-1fbffd5d8a0d	Thomas Reed	Candidate for Representative	candidate	NY	H0NY29054	REFUSE-low-share	464	464	117	611500.00	0.2522	2	Jack Reed	S6RI00163	Senator
ecc1ff46-7f16-45d0-bbfe-87e6fd8d191d	Elijah Crane	Representative	elected	AZ	H2AZ01354	REFUSE-weak-overlap	2251	169	168	605719.00	0.9941	1931	Michael Crane	H0GA13032	Candidate for Representative
d9bb22a8-efeb-40f0-b2a9-3fb4cac91502	Sara Jacobs	Representative	elected	CA	H8CA49074	REFUSE-weak-overlap	916	198	193	593775.00	0.9747	34	Christopher Jacobs	H0NY27090	Candidate for Representative
1f7033e4-bfa5-409b-9011-58e5e6efe93a	Kamala Harris	Candidate for President	candidate	US	P00009423	REFUSE-weak-overlap	308875	411	243	590334.00	0.5912	13559	Shawn Harris	H4GA14057	Candidate for Representative
2db0be0c-5a36-4c50-bf62-305047f34036	Troy A. Carter	Representative	elected	LA	H2LA02149	REFUSE-weak-overlap	1690	243	161	588365.00	0.6626	61	Earl L. "Buddy" Carter	H4GA01039	Representative
b7a5d478-7d3a-4f07-bc08-22afd56b071f	Brandon Gill	Representative	elected	TX	H4TX26149	REFUSE-weak-overlap	1296	354	354	587700.00	1.0000	538	Brendan Gill	H6NJ11237	Candidate for Representative
3b45485d-1f5b-44ad-be7c-ec2233fa3808	Alexander Vindman	Candidate for Senator	candidate	FL	S6FL00855	REFUSE-low-share	3329	3083	326	578701.00	0.1057	0	Eugene Simon Vindman	H4VA07234	Representative
e244c281-afe9-4c4e-8db4-baaf28140ce0	Stephanie Murphy	Candidate for Representative	candidate	FL	H6FL07140	REFUSE-weak-overlap	726	121	121	574000.00	1.0000	2	Gregory F. Murphy	H0NC03172	Representative
87a9b478-4776-484f-869a-e44319811efa	Julie Johnson	Representative	elected	TX	H4TX32089	REFUSE-weak-overlap	2035	145	145	568418.00	1.0000	0	Mike Johnson	H6LA04138	Representative
41d738d2-000c-4781-856b-4a5718d9e30c	Tina Smith	Senator	elected	MN	S8MN00578	REFUSE-weak-overlap	1168	99	99	560487.00	1.0000	2	Adam Smith	H6WA09025	Representative
b9a30221-fc9a-469e-bc5b-0a1e5d632fe4	Anthony Gonzalez	Candidate for Representative	candidate	OH	H8OH16124	REFUSE-weak-overlap	547	218	135	554500.00	0.6193	1	Vicente Gonzalez	H6TX15162	Representative
5c52e3ca-3986-41c1-89f1-b2b27d099c5a	Tim Scott	Senator	elected	SC	S4SC00240	REFUSE-weak-overlap	5737	155	121	549315.00	0.7806	132	Rick Scott	S8FL00273	Senator
0ccd2655-f1c7-4716-b55a-d72991a6fa8f	Robin Kelly	Candidate for Representative	candidate	IL	H2IL02172	REFUSE-weak-overlap	461	152	136	548025.00	0.8947	1	Mike Kelly	H0PA03271	Representative
2d4b9674-f759-44db-a8f2-0d6842012470	Markwayne Mullin	Candidate for Senator	candidate	OK	S2OK00186	REFUSE-low-share	1336	1307	241	535375.00	0.1844	139	Kevin Mullin	H2CA14162	Representative
68ccfb27-db44-4ffe-a800-b6fce5e60604	Glenn Thompson	Representative	elected	PA	H8PA05071	REFUSE-weak-overlap	2309	294	104	534476.00	0.3537	76	Mike Thompson	H8CA01109	Representative
68bc1882-cadf-4fc2-a467-3b95dfca2622	Ron Johnson	Senator	elected	WI	S0WI00197	REFUSE-weak-overlap	2274	134	134	513356.00	1.0000	46	Mike Johnson	H6LA04138	Representative
84425497-5021-493f-b0ed-24ab456762a8	Max Miller	Candidate for Representative	candidate	OH	H2OH16051	REFUSE-weak-overlap	379	183	171	507500.00	0.9344	4	Carol Miller	H8WV03097	Candidate for Representative
07d985c4-f17b-4408-8090-02e6f28edf35	John R. Carter	Representative	elected	TX	H2TX31044	REFUSE-weak-overlap	1372	287	124	505050.00	0.4321	46	Earl L. "Buddy" Carter	H4GA01039	Representative
b6091767-7b9a-4abc-a876-446fc3198e45	Kelly Morrison	Representative	elected	MN	H4MN03118	REFUSE-weak-overlap	2128	515	515	498287.00	1.0000	394	Kevin Morrison	H6IL08238	Candidate for Representative
46bdb81f-c5ca-4b5d-abc6-67128379d2c3	Sylvia R. Garcia	Representative	elected	TX	H8TX29052	REFUSE-weak-overlap	1285	158	124	453719.00	0.7848	51	Michael Garcia	H0CA25105	Candidate for Representative
d758a091-fa36-47d4-b2b0-e264d41f1fc2	Sherrod Brown	Candidate for Senator	candidate	OH	S6OH00163	REFUSE-weak-overlap	43602	203	89	452050.00	0.4384	2507	M Brown	H2OH11169	Candidate for Representative
c6dbd5bb-cb0e-4974-bcb7-a3ac47ec973e	Thomas P. Tiffany	Representative	elected	WI	H0WI07101	REFUSE-weak-overlap	1158	259	254	446216.00	0.9807	912	Shawn Tiffany	H4KS02172	Candidate for Representative
737cb828-f289-4dda-9508-792e366c5a26	John Joyce	Representative	elected	PA	H8PA13125	REFUSE-weak-overlap	1521	209	84	419850.00	0.4019	472	David Joyce	H2OH14064	Candidate for Representative
8364f702-c803-4a59-b103-836fb13727e3	John Huffman	Candidate for Representative	candidate	TX	H4TX26180	REFUSE-dormant	237	237	228	410127.00	0.9620	9	Jared Huffman	H2CA06259	Representative
4b462f5c-7ad8-4eed-8027-3b4d28a8e05a	Don Davis	Candidate for Representative	candidate	NC	H2NC02287	REFUSE-weak-overlap	820	77	77	407636.00	1.0000	13	Danny K. Davis	H4IL07037	Representative
438dacc2-906a-4f1e-a17e-6526e3eaa44c	Michael Rogers	Candidate for Senator	candidate	MI	S4MI00595	REFUSE-weak-overlap	5824	109	109	400337.00	1.0000	0	Mike D. Rogers	H2AL03032	Representative
5cc3a04d-7a24-4472-9e32-ac5e07c9c532	Earl L. "Buddy" Carter	Representative	elected	GA	H4GA01039	REFUSE-weak-overlap	2692	182	80	391233.00	0.4396	640	Troy Carter	H2LA02149	Candidate for Representative
2e9627b3-28a5-4026-a42e-54b16a7f8805	Mike Levin	Representative	elected	CA	H8CA49058	REFUSE-weak-overlap	4276	162	62	391221.00	0.3827	108	Andy Levin	H8MI09118	Candidate for Representative
84b91068-ab4b-4e2a-88cc-2113d126065e	John J. McGuire	Representative	elected	VA	H0VA07133	REFUSE-weak-overlap	619	234	234	387079.00	1.0000	378	Mike Mcguire	H6CA01269	Candidate for Representative
b4cc5a22-9d33-4146-9d81-7cc6e5ff2124	Samuel Graves	Candidate for Representative	candidate	MO	H0MO06073	REFUSE-weak-overlap	890	198	61	378499.00	0.3081	621	Garret Graves	H4LA06153	Candidate for Representative
9cf06ac2-9899-4af4-8a91-31c6b110a338	Eric Schmitt	Senator	elected	MO	S2MO00544	REFUSE-weak-overlap	1507	125	104	377700.00	0.8320	54	Colin Schmitt	H2NY18087	Candidate for Representative
9dfe202c-1a01-4962-8401-9b48c119be92	Christy Smith	Candidate for Representative	candidate	CA	H0CA25154	REFUSE-weak-overlap	333	45	45	375118.00	1.0000	9	Adam Smith	H6WA09025	Representative
bb4891c2-feaf-4a7f-931f-b3ca448d97ee	Bennie Thompson	Candidate for Representative	candidate	MS	H4MS02068	REFUSE-weak-overlap	201	86	73	375000.00	0.8488	8	Mike Thompson	H8CA01109	Representative
1f0fcc25-c88d-4112-9e90-e873d106d32d	Gilbert Ray Cisneros	Representative	elected	CA	H8CA39174	REFUSE-weak-overlap	580	74	70	366364.00	0.9459	157	Jessica Cisneros	H0TX28077	Candidate for Representative
62f20246-2e87-413f-ba44-41277124fa33	Grey Mills	Candidate for Representative	candidate	NC	H4NC10112	REFUSE-low-share	170	170	160	360375.00	0.9412	3	Cory Mills	H2FL07156	Representative
bb23212c-9844-4ffa-8172-d92655440dd1	Edward J. Markey	Senator	elected	MA	S4MA00028	REFUSE-weak-overlap	1512	129	129	351931.00	1.0000	1326	Michael Markey	H4MI03243	Candidate for Representative
e7fccd57-9406-452a-a96b-10384765418e	Scott H. Peters	Representative	elected	CA	H2CA52089	REFUSE-weak-overlap	1635	387	71	349185.00	0.1835	1100	Gary Peters	S4MI00355	Candidate for Senator
d2480a58-f032-4ab6-aca1-1f8b4919cf9a	Garret Graves	Candidate for Representative	candidate	LA	H4LA06153	REFUSE-weak-overlap	1851	610	83	335600.00	0.1361	41	Sam Graves	H0MO06073	Representative
7b3d1864-ce78-4b60-a664-78b1a1807a0b	David Joyce	Candidate for Representative	candidate	OH	H2OH14064	REFUSE-weak-overlap	806	209	62	335500.00	0.2967	91	John Joyce	H8PA13125	Representative
7dfe24ed-d576-430b-b7f1-82914581b5c2	Pete Sessions	Representative	elected	TX	H2TX03126	REFUSE-weak-overlap	1349	67	56	331034.00	0.8358	916	Jefferson Sessions	S6AL00195	Candidate for Senator
91baa852-297e-40e7-9c79-ace3f83f43b4	Henry Johnson	Candidate for Representative	candidate	GA	H6GA04129	REFUSE-weak-overlap	231	90	90	321750.00	1.0000	0	Mike Johnson	H6LA04138	Representative
638571dc-dec4-4df6-98da-3bce61170451	Blake Moore	Candidate for Representative	candidate	UT	H0UT01205	REFUSE-weak-overlap	1117	197	59	317500.00	0.2995	34	Gwen Moore	H4WI04183	Representative
fca6bb66-7b1a-44d1-a108-3169e885c3ef	Danny K. Davis	Representative	elected	IL	H4IL07037	REFUSE-weak-overlap	1979	147	73	301551.00	0.4966	21	Donald G. Davis	H2NC02287	Representative
5af6c34e-2951-4fd4-af65-fc0740e6a553	Susie Lee	Representative	elected	NV	H6NV04020	REFUSE-weak-overlap	5079	140	61	301007.00	0.4357	12	Summer L. Lee	H2PA18200	Representative
e3a94a66-61db-4833-8b02-1a60feabab7d	Herbert C. Conaway	Representative	elected	NJ	H4NJ03080	REFUSE-weak-overlap	1140	110	110	299000.00	1.0000	1029	Michael Conaway	H4TX19136	Candidate for Representative
c1807a26-31f4-4830-a8f2-7e7270f0a822	Laurel M. Lee	Representative	elected	FL	H2FL15241	REFUSE-weak-overlap	1189	145	93	294318.00	0.6414	189	Susie Lee	H6NV04020	Representative
3bfd7fa6-0f83-489c-b3ae-23cc03a9e9d3	Tom Rice	Candidate for Representative	candidate	SC	H2SC07066	REFUSE-weak-overlap	451	106	53	289500.00	0.5000	103	Kathleen Rice	H4NY04075	Candidate for Representative
57daf850-8043-4b04-a4c0-05e7a59131d5	Mark Kelly	Senator	elected	AZ	S0AZ00350	REFUSE-weak-overlap	13860	49	46	286000.00	0.9388	61	Mike Kelly	H0PA03271	Representative
b2c36d20-1aa2-4d02-b630-cdcccf8e0f42	Summer L. Lee	Representative	elected	PA	H2PA18200	REFUSE-weak-overlap	2306	140	71	284200.00	0.5071	139	Susie Lee	H6NV04020	Representative
ea1e5a06-9402-4631-ada5-19144cc91aa4	Carol Miller	Candidate for Representative	candidate	WV	H8WV03097	REFUSE-weak-overlap	1002	209	78	283000.00	0.3732	15	Max L. Miller	H2OH16051	Representative
235e19d5-aba0-43f4-8fe1-b686ea6b2549	Andy Levin	Candidate for Representative	candidate	MI	H8MI09118	REFUSE-low-share	306	162	56	280500.00	0.3457	55	Mike Levin	H8CA49058	Representative
ccbb8460-6a27-48f6-83b7-7c7384e1bd33	Barbara Lee	Candidate for Senator	candidate	CA	S4CA00589	REFUSE-weak-overlap	2883	70	69	276950.00	0.9857	3	Susie Lee	H6NV04020	Representative
0efbe5ed-ef51-42c4-9de5-e815950b15a5	Nikema Williams	Representative	elected	GA	H0GA05301	REFUSE-weak-overlap	1044	131	60	276300.00	0.4580	22	Roger Williams	H2TX33040	Representative
5d2f194d-74d8-4d1a-b257-759b5474e745	Gwen Moore	Representative	elected	WI	H4WI04183	REFUSE-weak-overlap	1234	197	61	274000.00	0.3096	450	Blake Moore	H0UT01205	Candidate for Representative
3b447af0-52c7-4380-b444-9dcc19f62685	Danny Davis	Candidate for Representative	candidate	IL	H4IL07037	REFUSE-weak-overlap	171	78	76	272802.00	0.9744	1	Donald G. Davis	H2NC02287	Representative
8ed0d7ca-af58-40ae-9d44-55828414c78d	Mike Lee	Senator	elected	UT	S0UT00165	REFUSE-weak-overlap	2586	69	46	272250.00	0.6667	42	Laurel M. Lee	H2FL15241	Representative
97ff9034-0fae-495a-b9eb-8bec92187845	Donald G. Davis	Representative	elected	NC	H2NC02287	REFUSE-weak-overlap	4474	147	48	266886.00	0.3265	78	Danny K. Davis	H4IL07037	Representative
a82935e7-bb8f-4860-a186-c8ea46250e4e	Robert Garcia	Representative	elected	CA	H2CA47188	REFUSE-weak-overlap	4208	146	63	266650.00	0.4315	131	Sylvia Garcia	H8TX29052	Candidate for Representative
96fd8a5b-75eb-4bcd-b879-a2a527ca47b9	M Brown	Candidate for Representative	candidate	OH	H2OH11169	REFUSE-weak-overlap	947	203	81	264450.00	0.3990	104	Sherrod Brown	S6OH00163	Candidate for Senator
ebe736ab-5fd3-461d-acf9-a9fffbd89d17	Joe Wilson	Representative	elected	SC	H2SC02059	REFUSE-weak-overlap	1059	74	61	260700.00	0.8243	0	Frederica S. Wilson	H0FL17068	Representative
0e528eba-2ed4-4da3-a253-d9c39dec31c7	Gina Jones	Candidate for Representative	candidate	TX	H8TX23121	REFUSE-weak-overlap	234	51	37	257859.00	0.7255	55	Mondaire Jones	H0NY17174	Candidate for Representative
43fee7e7-d8ee-4a06-95a9-86fcb83d3689	Norma Torres	Candidate for Representative	candidate	CA	H4CA35031	REFUSE-weak-overlap	431	98	49	257750.00	0.5000	4	Ritchie Torres	H0NY15160	Representative
9b60e52e-0858-4b0a-bafa-045208e4835a	Max L. Miller	Representative	elected	OH	H2OH16051	REFUSE-weak-overlap	1400	209	78	248300.00	0.3732	105	Carol Miller	H8WV03097	Candidate for Representative
71c5b1c0-7436-499f-a2e1-61f2e2f681a2	Jesus Garcia	Candidate for Representative	candidate	IL	H8IL04134	REFUSE-weak-overlap	821	153	52	247000.00	0.3399	3	Robert Garcia	H2CA47188	Representative
893a581e-4fc0-4190-b43f-6afafc7aa917	James Scott	Candidate for Representative	candidate	GA	H0GA08099	REFUSE-weak-overlap	1373	118	40	231000.00	0.3390	12	Robert C. "Bobby" Scott	H6VA01117	Representative
3e559d5c-0763-4f3f-b654-7ae93f1a2a93	Susan M. Collins	Senator	elected	ME	S6ME00159	REFUSE-weak-overlap	5194	51	50	226000.00	0.9804	60	Michael Collins	H4GA10071	Candidate for Representative
4e02dac9-3175-4ab9-ab5d-589f16fb735b	Troy Carter	Candidate for Representative	candidate	LA	H2LA02149	REFUSE-weak-overlap	746	182	57	222315.00	0.3132	43	Earl L. "Buddy" Carter	H4GA01039	Representative
96615ef6-08c4-4723-ad86-7f9b0261c95d	Timothy M. Kennedy	Representative	elected	NY	H4NY26078	REFUSE-weak-overlap	1853	45	45	219000.00	1.0000	669	Mike Kennedy	H4UT03260	Representative
0136736d-20b7-4f3a-aa2b-c45b6e1ab8a1	Timothy Ryan	Candidate for Senator	candidate	OH	S2OH00402	REFUSE-weak-overlap	238	52	38	213335.00	0.7308	52	Patrick Ryan	H8NY19223	Representative
8dd1cf08-6efe-46dc-8662-d13c49e7bc5b	Riley M. Moore	Representative	elected	WV	H4WV02205	REFUSE-weak-overlap	869	132	66	212000.00	0.5000	14	Blake Moore	H0UT01205	Candidate for Representative
bf7a1d06-19cf-4d60-9206-053d11391b99	Douglas Collins	Candidate for Representative	candidate	GA	H2GA09150	REFUSE-low-share	227	115	58	210500.00	0.5043	14	Susan M. Collins	S6ME00159	Senator
eef91ab4-495d-4d32-9b2e-faa59fa19f60	Ro Khanna	Representative	elected	CA	H4CA12055	REFUSE-weak-overlap	5753	273	269	209260.00	0.9853	5485	Lisa Khanna	H6VA01190	Candidate for Representative
c436717f-bf4a-489d-b8f5-192f88139700	Terri A. Sewell	Representative	elected	AL	H0AL07086	REFUSE-weak-overlap	2956	231	226	193929.00	0.9784	1755	Briana Sewell	H4VA07259	Candidate for Representative
4c224f3f-c389-4d14-85bd-22964fdaf1a6	Tammy Murphy	Candidate for Senator	candidate	NJ	S4NJ00482	REFUSE-weak-overlap	1554	54	53	192600.00	0.9815	88	Christopher Murphy	S2CT00132	Senator
bdc0684e-215a-4490-9116-c69539536666	Sheila Lee	Candidate for Representative	candidate	TX	H4TX18054	REFUSE-weak-overlap	395	119	55	191000.00	0.4622	35	Susie Lee	H6NV04020	Representative
c360d1bc-b203-4337-a204-48aa53d1fcb5	Roger Williams	Representative	elected	TX	H2TX33040	REFUSE-weak-overlap	1629	131	40	189251.00	0.3053	44	Nikema Williams	H0GA05301	Representative
1f7f59ae-8899-493e-864b-879b73c063bc	Todd Young	Senator	elected	IN	S6IN00191	REFUSE-weak-overlap	2035	55	26	188832.00	0.4727	299	Donald Young	H6AK00045	Candidate for Representative
14f3a950-ecc7-483f-825a-372d57eebea2	Doug Jones	Candidate for Senator	candidate	AL	S0AL00156	REFUSE-weak-overlap	458	61	29	184000.00	0.4754	56	Gina Jones	H8TX23121	Candidate for Representative
6b2fea3f-b5fb-4903-b57a-2c6a5ae0401e	Cory A. Booker	Senator	elected	NJ	S4NJ00185	REFUSE-weak-overlap	5915	82	81	180211.00	0.9878	12	Charles Booker	S0KY00420	Candidate for Senator
8cfd19b0-cd98-4e40-907b-5f78159cad55	Robert C. "Bobby" Scott	Representative	elected	VA	H6VA01117	REFUSE-weak-overlap	872	118	43	180000.00	0.3644	37	James Scott	H0GA08099	Candidate for Representative
39f916d7-ced4-4d93-aa61-768cd37bca10	Daniel S. Goldman	Representative	elected	NY	H2NY10308	REFUSE-weak-overlap	3808	33	33	178900.00	1.0000	803	Craig A. Goldman	H4TX12065	Representative
a8d4fc51-6a11-465a-bd95-5153ddfa8d7a	Johnny Olszewski	Representative	elected	MD	H4MD02232	REFUSE-weak-overlap	1481	64	64	177433.00	1.0000	496	Al Olszewski	H2MT02084	Candidate for Representative
4f9c372a-f214-4d51-b287-815244a9f1f7	J. French Hill	Representative	elected	AR	H4AR02141	REFUSE-weak-overlap	3725	211	210	170708.00	0.9953	3293	Terri Hill	H0MD07171	Candidate for Representative
33027a2f-dbeb-4bae-b79b-a740c5ac76bd	Barbara Lee	Candidate for Representative	candidate	CA	H8CA09060	REFUSE-weak-overlap	474	132	35	167700.00	0.2652	22	Susie Lee	H6NV04020	Representative
97b77946-0da6-4e38-b153-ba9dfe421714	Tim Moore	Representative	elected	NC	H4NC14015	REFUSE-weak-overlap	1496	50	43	167300.00	0.8600	6	Barry Moore	H8AL02171	Representative
